CAGDP1 County gross domestic product (GDP) summary
CAGDP1 County gross domestic product (GDP) summary
County
GeoFIPS,GeoName,2022,2023,2024
55011,"Buffalo, WI",597812,552190,553498
55013,"Burnett, WI",541862,557702,564328
55015,"Calumet, WI",1688692,1712943,1734366
55017,"Chippewa, WI",2775081,2882571,2941431
55019,"Clark, WI",1333275,1310677,1443171
55021,"Columbia, WI",2886008,3166005,3179302
55023,"Crawford, WI",685231,687272,671840
55025,"Dane, WI",48473222,49811578,51263648
55027,"Dodge, WI",3825068,3762679,3797710
55029,"Door, WI",1440729,1439149,1501108
55031,"Douglas, WI",1769299,1772456,1782817
55033,"Dunn, WI",1839911,1887465,1926218
55035,"Eau Claire, WI",6556987,6613796,6730548
55037,"Florence, WI",121409,128701,128601
55039,"Fond du Lac, WI",5237078,5127744,5112557
55041,"Forest, WI",311503,325492,329836
55043,"Grant, WI",2175738,2301612,2341197
55045,"Green, WI",1896353,1980788,2010594
55047,"Green Lake, WI",642354,673402,688885
55049,"Iowa, WI",1165262,1207653,1233166
55051,"Iron, WI",166523,172702,176755
55053,"Jackson, WI",828615,800810,1017966
55055,"Jefferson, WI",3739402,3680269,3791498
55057,"Juneau, WI",926763,920714,921297
55059,"Kenosha, WI",7697824,7790396,7957347
55061,"Kewaunee, WI",729412,678139,795823
55063,"La Crosse, WI",7470081,7545298,7638491
55065,"Lafayette, WI",611934,675587,695373
55067,"Langlade, WI",692123,740519,758734
55069,"Lincoln, WI",1329662,1384845,1352384
55071,"Manitowoc, WI",4058769,3997499,4117466
55073,"Marathon, WI",8926704,8910174,9131392
55075,"Marinette, WI",1917916,1925253,1923018
55077,"Marquette, WI",431582,441890,456237
55078,"Menominee, WI",167155,168903,171659
55079,"Milwaukee, WI",60969689,61572363,62656414
55081,"Monroe, WI",2311263,2290201,2293726
55083,"Oconto, WI",997298,1006025,1027969
55085,"Oneida, WI",1780435,1852899,1887674
55087,"Outagamie, WI",12800098,12974789,13229715
55089,"Ozaukee, WI",5397477,5541930,5528428
55091,"Pepin, WI",289505,282647,286595
55093,"Pierce, WI",1197893,1168324,1179567
55095,"Polk, WI",1619598,1649574,1653023
55097,"Portage, WI",4272966,4461230,4572461
55099,"Price, WI",570542,577947,560641
55101,"Racine, WI",8522961,8916054,9100357
55103,"Richland, WI",706851,780897,791160
55105,"Rock, WI",7996474,8303542,8437452
55107,"Rusk, WI",532479,532189,540669
55109,"St. Croix, WI",4231518,4359931,4453870
55111,"Sauk, WI",4034405,4156082,4215562
55113,"Sawyer, WI",705569,715453,735665
55115,"Shawano, WI",1249165,1269605,1341970
55117,"Sheboygan, WI",6822887,6999044,7211859
55119,"Taylor, WI",790576,797912,830952
55121,"Trempealeau, WI",1404239,1333757,1418480
55123,"Vernon, WI",1145573,1199567,1213265
55125,"Vilas, WI",928581,1011888,1026545
55127,"Walworth, WI",4653310,4780980,4858838
55129,"Washburn, WI",599362,615750,618480
55131,"Washington, WI",6860248,6839962,7001853
55133,"Waukesha, WI",32321713,32529510,32895836
55135,"Waupaca, WI",1888118,1939791,2009292
55137,"Waushara, WI",658705,669524,704836
55139,"Winnebago, WI",10917842,10850782,11107020
55141,"Wood, WI",4043968,4065843,4107043
56001,"Albany, WY",1607145,1810891,1848358
56003,"Big Horn, WY",501246,540761,569829
56005,"Campbell, WY",5290202,5658531,4918971
56007,"Carbon, WY",1297305,1299615,1450690
56009,"Converse, WY",1326651,1651879,1721445
56011,"Crook, WY",348304,365794,344434
56013,"Fremont, WY",1558987,1619691,1655777
56015,"Goshen, WY",436588,499244,454738
56017,"Hot Springs, WY",268359,244740,246817
56019,"Johnson, WY",411865,439637,450910
56021,"Laramie, WY",6047556,6272579,6649763
56023,"Lincoln, WY",904459,934339,979478
56025,"Natrona, WY",5076888,5222789,5299993
56027,"Niobrara, WY",104422,121265,132145
56029,"Park, WY",1511397,1627756,1703610
56031,"Platte, WY",501889,542235,503372
56033,"Sheridan, WY",1552644,1717218,1791763
56035,"Sublette, WY",825829,853471,779024
56037,"Sweetwater, WY",3174378,3301845,3043979
56039,"Teton, WY",3491596,3640615,3741782
56041,"Uinta, WY",841576,847663,859720
56043,"Washakie, WY",340623,349172,344609
56045,"Weston, WY",296670,306766,337177

Legend/Footnotes
"* Estimates from 2008 forward separate Skagway-Hoonah-Angoon Census Area (02232) into Skagway Municipality (02230) and Hoonah-Angoon Census Area (02105). Estimates from 2009 forward separate Wrangell-Petersburg Census Area (02280) into Petersburg Census Area and Wrangell City and Borough (02275). In addition, a part of the Prince of Wales-Outer Ketchikan Census Area (02201) was annexed by Ketchikan Gateway Borough (02130) and part (Meyers Chuck Area) was included in the new Wrangell City and Borough (02275). The remainder of the Prince of Wales-Outer Ketchikan Census Area (02201) was renamed Prince of Wales-Hyder Census Area (02198). Petersburg Borough (02195) was created from part of former Petersburg Census Area and part of Hoonah-Angoon Census Area (02105) for 2013 forward. Prince of Wales-Hyder Census Area (02198) added part of the former Petersburg Census Area beginning in 2013. For years 2009-2012, Petersburg Borough (02195) reflects the geographic boundaries of the former Petersburg Census Area."
"* Wade Hampton Census Area was renamed Kusilvak Census Area (02158) on July 1, 2015."
"* On January 2, 2019, two new county equivalents were created from the former Valdez-Cordova Census Area, Alaska (02261): Chugach Census Area (02063) and Copper River Census Area (02066). Estimates for 2020 forward reflect these changes."
"* Broomfield County, CO, was created from parts of Adams, Boulder, Jefferson, and Weld counties effective November 15, 2001. Estimates for Broomfield county begin with 2002."
"* Kalawao County, Hawaii is combined with Maui County. Separate estimates for the jurisdictions making up the combination areas are not available."
"* Shannon County, SD was renamed to Oglala Lakota County, SD on May 1, 2015."
"* Virginia combination areas consist of one or two independent cities with 1980 populations of less than 100,000 combined with an adjacent county. The county name appears first, followed by the city name(s). Separate estimates for the jurisdictions making up the combination area are not available. Bedford County, VA includes the independent city of Bedford for all years."
* Estimates for 2024 forward reflect Connecticut county-level statistics using the state’s nine planning regions.
(NA) Not available.
"  Last updated: February 5, 2026-- new statistics for 2024; revised statistics for 2020-2023."
